Dates,GSUSFCI Index,CESIUSD Index,value_MORTGAGE30US,value_CCLACBW027SBOG,value_WTISPLC,value_EXPINF1YR,value_STLPPM,value_ECIWAG,value_M2REAL,value_UNRATE,value_PPIACO,value_PCUOMFGOMFG,value_PCUATRANSATRANS,value_PCUATRADEATRADE,value_PCUAWHLTRAWHLTR,value_CSUSHPINSA,value_SPCS20RSA,value_WALCL,value_SP500,value_MEHOINUSA672N,value_T5YIFR,value_FYFSD,value_REAINTRATREARAT10Y,value_SAHMREALTIME,value_POPTHM,Monthly Nominal GDP Index,Monthly Real GDP Index,Advance Estimate From BEA,Business Fixed Investment,Change in inventory investment ($Bil 2009),Change in net exports ($Bil 2009),Current change in private inventories ($Bil 2009),Data releases,Days until advance estimate,Equipment,Exports,Federal Govt,Final Sales,Final Sales to Domestic Purchasers,Final Sales to Private Domestic Purchasers,Final_GDP_Interp,Fixed Investment,Forecast Error,GDP Nowcast,GPDI,Goods exports,Goods imports,Government,Imports,Intellectual Property Products,"Net Exports (current, $Bil 2009)","Net Exports (previous, $Bil 2009)",PCE,PCE Goods,PCE Services,Previous change in private inventories ($Bil 2009),Publication Date of Advance Estimate,Quarter being forecasted,Residential,S&L,Services exports,Services imports,Structures
2020-08-27,98.38,242.8,2.91,751.8097,40.71,1.57200144,0.10747047,141.6,7076.5,10.2,193.0,192.3,126.9,140.4,146.1,221.578,224.933803752425,6990418.0,3484.55,76660.0,1.81,-983588.0,-0.3453445,8.0,331811.0,21402.533,20314.556,,,,,,,,,,,,,,-12.819130434782611,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,98.3,242.5,2.91,751.8097,40.71,1.57200144,0.10747047,141.6,7076.5,10.2,193.0,192.3,126.9,140.4,146.1,221.578,224.933803752425,6990418.0,3508.01,76660.0,1.86,-983588.0,-0.3453445,8.0,331811.0,21402.533,20314.556,33.1,6.1,69.0,-10.0,-236.0,"GDP (8/27), Personal income and outlays, Advance Economic Indicators",62.0,31.0,20.7,6.2,26.8,26.1,28.9,-12.10195652173913,11.5,4.2,28.9,22.4,26.8,16.7,14.3,16.1,-0.4,-771.0,-761.0,33.8,43.0,29.4,-305.0,29/10/2020,30/09/2020,31.3,19.8,10.8,13.3,-20.6
2020-08-31,98.28,210.8,2.91,751.8097,40.71,1.57200144,0.10747047,141.6,7076.5,10.2,193.0,192.3,126.9,140.4,146.1,221.578,224.933803752425,6990418.0,3500.31,76660.0,1.91,-983588.0,-0.3453445,8.0,331811.0,21402.533,20314.556,,,,,,,,,,,,,,-9.950434782608696,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,98.21,206.8,2.91,751.8097,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,6990418.0,3526.65,76660.0,1.87,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,5.1,71.0,-9.0,-233.0,"ISM Manufacturing Index, Construction spending",58.0,28.5,18.9,6.2,26.3,25.6,27.7,-9.233260869565218,11.9,4.6,28.5,23.2,24.5,15.3,17.0,14.7,-0.7,-769.0,-761.0,32.2,40.9,27.9,-305.0,29/10/2020,30/09/2020,37.2,24.4,9.8,11.9,-20.7
2020-09-02,98.12,193.4,2.91,750.1393,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7017492.0,3580.84,76660.0,1.85,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,6.6,104.0,-8.0,-200.0,"M3-2 Manufacturing, 
Light vehicle sales",57.0,32.6,19.2,6.2,26.8,26.1,28.3,-8.51608695652174,13.1,3.3,29.8,29.7,24.9,15.5,17.0,14.9,-0.6,-769.0,-761.0,32.5,42.1,27.9,-305.0,29/10/2020,30/09/2020,37.4,24.4,10.0,12.2,-20.7
2020-09-03,98.28,193.3,2.93,750.1393,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7017492.0,3455.06,76660.0,1.77,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,6.6,104.0,-21.0,-200.0,"International trade, 
ISM Nonmanufacturing Index",56.0,32.7,20.2,6.2,26.6,26.1,28.3,-7.798913043478262,13.0,3.5,29.6,29.6,24.9,16.1,17.0,17.8,-0.7,-782.0,-761.0,32.6,41.9,28.2,-305.0,29/10/2020,30/09/2020,37.1,24.4,12.6,25.9,-20.7
2020-09-04,98.37,191.8,2.93,750.1393,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7017492.0,3426.96,76660.0,1.83,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.2,138.0,-21.0,-167.0,Employment situation,55.0,33.2,20.7,7.2,27.2,26.7,28.8,-7.081739130434784,14.1,2.1,31.0,36.2,25.5,16.4,17.9,18.1,0.4,-782.0,-761.0,32.9,42.2,28.4,-305.0,29/10/2020,30/09/2020,40.5,25.2,12.9,26.3,-20.6
2020-09-07,98.37,186.6,2.93,750.1393,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7017492.0,3426.96,76660.0,1.83,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,-4.93021739130435,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,98.54,183.9,2.93,750.1393,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7017492.0,3331.84,76660.0,1.81,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,-4.213043478260872,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,98.43,183.1,2.93,752.0435,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7010614.0,3398.96,76660.0,1.85,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,-3.4958695652173937,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,98.51,179.9,2.86,752.0435,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7010614.0,3339.19,76660.0,1.84,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.3,134.0,-21.0,-172.0,"Wholesale trade, Producer Price Index",49.0,33.4,20.8,7.2,27.1,26.6,28.7,-2.778695652173916,13.8,2.2,30.8,35.1,25.7,16.6,17.9,18.2,0.4,-782.0,-761.0,32.9,42.3,28.4,-306.0,29/10/2020,30/09/2020,38.3,25.3,12.9,26.3,-20.6
2020-09-11,98.49,188.0,2.86,752.0435,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7010614.0,3340.97,76660.0,1.77,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.3,133.0,-21.0,-173.0,"Consumer Price Index, Monthly Treasury Statement",48.0,33.4,20.8,5.7,27.0,26.5,28.7,-2.0615217391304377,13.8,2.4,30.7,35.0,25.7,16.6,17.3,18.2,0.4,-782.0,-761.0,32.9,42.3,28.4,-306.0,29/10/2020,30/09/2020,38.3,25.3,12.9,26.3,-20.6
2020-09-14,98.39,181.5,2.86,752.0435,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7010614.0,3383.54,76660.0,1.76,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,0.0899999999999963,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,98.37,178.1,2.86,752.0435,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7010614.0,3401.2,76660.0,1.8,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.1,138.0,-22.0,-168.0,"Import/Export Prices, Industrial Production",44.0,32.9,20.1,5.7,26.4,26.0,28.1,0.8071739130434779,13.4,2.9,30.2,35.3,25.3,16.2,17.2,17.7,0.4,-783.0,-761.0,32.1,41.3,27.7,-306.0,29/10/2020,30/09/2020,37.0,25.2,11.7,25.2,-20.6
2020-09-16,98.38,177.1,2.86,751.7495,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7064475.0,3385.49,76660.0,1.79,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.1,138.0,-22.0,-168.0,Retail Trade,43.0,32.8,20.0,5.7,27.8,27.3,29.8,1.5243478260869523,13.8,1.4,31.7,35.9,25.2,16.1,17.2,17.7,0.4,-783.0,-761.0,34.2,42.9,30.0,-306.0,29/10/2020,30/09/2020,39.3,25.2,11.6,25.1,-20.6
2020-09-17,98.4,170.1,2.87,751.7495,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7064475.0,3357.01,76660.0,1.75,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.1,138.0,-22.0,-168.0,Housing starts,42.0,32.8,20.0,5.7,28.1,27.6,30.1,2.241521739130434,15.1,1.1,32.0,37.5,25.1,16.1,17.2,17.7,0.4,-783.0,-761.0,34.2,42.9,30.1,-306.0,29/10/2020,30/09/2020,46.1,25.2,11.6,25.1,-20.6
2020-09-18,98.47,172.5,2.87,751.7495,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7064475.0,3319.47,76660.0,1.76,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,2.9586956521739083,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,98.57,166.1,2.87,751.7495,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7064475.0,3281.06,76660.0,1.74,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,5.110217391304346,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,98.54,165.0,2.87,751.7495,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7064475.0,3315.57,76660.0,1.74,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.1,138.0,-22.0,-168.0,Existing home-sales ,37.0,32.8,20.0,5.7,28.1,27.7,30.2,5.82739130434782,15.5,1.1,32.0,38.0,25.1,16.1,17.2,17.6,0.4,-783.0,-761.0,34.2,42.9,30.1,-306.0,29/10/2020,30/09/2020,48.2,25.2,11.6,25.1,-20.6
2020-09-23,98.72,164.2,2.87,751.1592,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7093161.0,3236.92,76660.0,1.72,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,6.544565217391302,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,98.7,171.6,2.9,751.1592,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7093161.0,3246.59,76660.0,1.71,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,7.0,138.0,-22.0,-168.0,New home sales/costs,35.0,32.6,19.9,5.7,28.0,27.6,30.1,7.261739130434776,15.1,1.2,31.9,37.5,25.0,16.0,17.2,17.6,0.4,-782.0,-761.0,34.2,42.9,30.0,-306.0,29/10/2020,30/09/2020,46.4,25.2,11.5,25.0,-20.6
2020-09-25,98.67,170.4,2.9,751.1592,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7093161.0,3298.46,76660.0,1.73,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,8.9,130.0,-22.0,-176.0,Advance durable manufacturing,34.0,38.1,19.8,5.7,28.3,27.8,30.4,7.978913043478258,16.7,1.1,32.0,38.1,24.9,16.0,17.2,17.5,0.4,-782.0,-761.0,34.2,42.9,30.0,-306.0,29/10/2020,30/09/2020,46.4,25.2,11.5,24.9,-20.6
2020-09-28,98.59,162.9,2.9,751.1592,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7093161.0,3351.6,76660.0,1.74,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,10.130434782608695,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,98.58,168.2,2.9,751.1592,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7093161.0,3335.47,76660.0,1.79,-983588.0,-0.34333693,5.3,331966.0,21912.474,20730.599,33.1,9.9,208.0,-33.0,-98.0,Advance Economic Indicators,30.0,41.3,18.5,5.7,28.2,27.9,30.5,10.84760869565217,17.5,-0.7,33.8,52.1,22.7,17.2,17.2,18.5,0.4,-794.0,-761.0,34.1,42.8,30.0,-306.0,29/10/2020,30/09/2020,46.4,25.2,11.5,24.9,-20.6
2020-09-30,98.53,172.9,2.9,752.7263,39.63,1.5827644,0.30123945,141.6,7146.5,7.8,195.5,192.9,125.8,141.5,145.3,226.812,232.35516013434898,7056129.0,3363.0,76660.0,1.76,-3132456.0,-0.34333693,5.3,331966.0,21912.474,20730.599,,,,,,,,,,,,,,11.564782608695651,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,98.48,167.9,2.88,752.7263,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7056129.0,3380.8,76660.0,1.78,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,11.8,152.0,-36.0,-135.0,"GDP (9/30), Pers Inc/PCE, NIPA underlying detail tables, ISM Manuf Index, Construction spending",28.0,42.1,17.9,4.7,30.3,30.0,33.1,12.281956521739126,19.5,-1.5,34.6,45.1,21.6,16.7,17.5,18.4,1.3,-811.0,-775.0,36.8,40.7,35.0,-287.0,29/10/2020,30/09/2020,48.5,26.4,11.6,26.5,-16.3
2020-10-02,98.54,164.2,2.88,752.7263,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7056129.0,3348.44,76660.0,1.8,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.8,171.0,-35.0,-116.0,"M3-2 Manufacturing, Light vehicle sales, Employment situation",27.0,44.8,17.6,4.8,30.7,30.4,33.4,12.999130434782607,20.3,-2.4,35.4,49.2,21.4,16.5,18.0,18.2,1.6,-810.0,-775.0,37.0,41.5,34.8,-287.0,29/10/2020,30/09/2020,48.2,27.1,11.4,26.1,-16.4
2020-10-05,98.44,159.4,2.88,752.7263,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7056129.0,3408.63,76660.0,1.84,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.8,171.0,-35.0,-116.0,ISM Nonmanufacturing Index,24.0,44.8,17.6,4.8,30.6,30.4,33.4,15.150652173913038,20.3,-2.3,35.4,49.2,21.3,16.5,18.0,18.1,1.6,-810.0,-775.0,37.0,41.4,34.8,-287.0,29/10/2020,30/09/2020,48.2,27.1,11.3,26.0,-16.4
2020-10-06,98.51,157.3,2.88,752.7263,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7056129.0,3360.95,76660.0,1.81,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.5,171.0,-39.0,-116.0,International Trade ,23.0,43.8,13.3,4.8,30.5,30.4,33.4,15.86782608695652,20.0,-2.2,35.3,48.9,22.0,16.9,18.0,15.6,1.6,-814.0,-775.0,37.0,41.4,34.9,-287.0,29/10/2020,30/09/2020,48.2,27.1,-0.7,9.8,-16.4
2020-10-07,98.42,155.2,2.88,750.4957,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7074649.0,3419.45,76660.0,1.88,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,,,,,,,,,,,,,,16.584999999999994,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,98.36,152.5,2.87,750.4957,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7074649.0,3446.83,76660.0,1.88,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,,,,,,,,,,,,,,17.302173913043475,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,98.28,149.9,2.87,750.4957,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7074649.0,3477.13,76660.0,1.9,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.5,168.0,-39.0,-119.0,Wholesale Trade,20.0,43.9,13.3,4.8,30.5,30.4,33.4,18.01934782608695,20.0,-2.1,35.2,48.4,22.0,16.9,18.0,15.6,1.6,-814.0,-775.0,37.0,41.4,34.9,-287.0,29/10/2020,30/09/2020,48.2,27.1,-0.7,9.8,-16.4
2020-10-12,98.2,137.9,2.87,750.4957,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7074649.0,3534.22,76660.0,1.9,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,,,,,,,,,,,,,,20.170869565217387,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,98.23,137.4,2.87,750.4957,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7074649.0,3511.93,76660.0,1.88,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.5,168.0,-39.0,-119.0,"Consumer Price Index, Monthly Treasury Statement",16.0,43.8,13.3,4.8,30.5,30.4,33.4,20.88804347826086,19.9,-2.2,35.2,48.4,22.0,16.9,18.0,15.6,1.6,-814.0,-775.0,37.1,41.4,34.9,-287.0,29/10/2020,30/09/2020,47.9,27.1,-0.7,9.8,-16.4
2020-10-14,98.25,137.6,2.87,751.1761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7151426.0,3488.67,76660.0,1.86,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.5,167.0,-39.0,-120.0,Producer Price Index,15.0,43.8,13.3,4.8,30.5,30.4,33.4,21.605217391304343,19.9,-2.1,35.2,48.2,22.0,16.9,18.0,15.6,1.6,-814.0,-775.0,37.1,41.4,34.9,-287.0,29/10/2020,30/09/2020,47.8,27.1,-0.7,9.8,-16.4
2020-10-15,98.28,138.8,2.81,751.1761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7151426.0,3483.34,76660.0,1.86,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.5,167.0,-41.0,-120.0,Import/Export Prices,14.0,43.8,13.0,4.8,30.5,30.4,33.4,22.322391304347825,19.9,-2.1,35.2,48.2,21.5,17.0,18.0,15.7,1.6,-816.0,-775.0,37.1,41.4,34.9,-287.0,29/10/2020,30/09/2020,47.8,27.1,-0.7,9.8,-16.4
2020-10-16,98.26,134.2,2.81,751.1761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7151426.0,3483.81,76660.0,1.89,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.1,164.0,-40.0,-123.0,"Retail Trade, Industrial Production",13.0,43.0,12.2,4.8,30.6,30.4,33.5,23.0395652173913,19.4,-2.1,35.2,47.0,20.6,16.4,18.0,15.0,1.6,-815.0,-775.0,37.3,44.2,34.0,-287.0,29/10/2020,30/09/2020,46.8,27.1,-1.4,8.9,-16.7
2020-10-19,98.34,130.6,2.81,751.1761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7151426.0,3426.92,76660.0,1.89,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.1,164.0,-40.0,-123.0,Monthly Treasury Statement (10/16),10.0,43.0,12.2,4.5,30.6,30.4,33.5,25.191086956521737,19.4,-2.1,35.1,47.0,20.6,16.4,17.8,15.0,1.6,-815.0,-775.0,37.3,44.2,34.0,-287.0,29/10/2020,30/09/2020,46.8,27.1,-1.4,8.9,-16.7
2020-10-20,98.32,128.1,2.81,751.1761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7151426.0,3443.12,76660.0,1.91,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.1,164.0,-40.0,-123.0,Housing Starts,9.0,43.0,12.2,4.5,30.7,30.6,33.7,25.90826086956521,20.1,-2.2,35.3,47.8,20.6,16.4,17.8,15.0,1.6,-815.0,-775.0,37.4,44.2,34.1,-287.0,29/10/2020,30/09/2020,50.3,27.1,-1.4,8.9,-16.6
2020-10-21,98.32,125.9,2.81,751.6761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7177265.0,3435.56,76660.0,1.92,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,,,,,,,,,,,,,,26.625434782608693,,,,,,,,,,,,,,,,,,,,,,
2020-10-22,98.32,128.1,2.8,751.6761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7177265.0,3453.49,76660.0,1.84,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.2,164.0,-40.0,-123.0,Existing home-sales ,7.0,43.0,12.2,4.5,30.9,30.7,33.9,27.342608695652167,21.2,-2.4,35.5,49.1,20.7,16.4,17.8,15.1,1.6,-815.0,-775.0,37.4,44.2,34.1,-287.0,29/10/2020,30/09/2020,55.6,27.1,-1.4,8.9,-16.6
2020-10-23,98.28,127.9,2.8,751.6761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7177265.0,3465.39,76660.0,1.84,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,,,,,,,,,,,,,,28.05978260869565,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,98.37,113.2,2.8,751.6761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7177265.0,3400.97,76660.0,1.81,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,12.1,164.0,-40.0,-123.0,New-home sales,3.0,43.0,12.2,4.5,30.9,30.7,33.9,30.21130434782608,21.0,-2.4,35.5,48.9,20.7,16.4,17.8,15.1,1.6,-815.0,-775.0,37.4,44.2,34.1,-287.0,29/10/2020,30/09/2020,54.6,27.1,-1.3,9.0,-16.8
2020-10-27,98.37,116.8,2.8,751.6761,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7177265.0,3390.68,76660.0,1.78,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,11.8,194.0,-40.0,-93.0,Advance durable manufacturing,2.0,42.1,12.2,4.5,30.8,30.7,33.8,30.92847826086956,20.7,-3.1,36.2,53.8,20.6,16.4,17.8,15.0,1.6,-815.0,-775.0,37.4,44.2,34.1,-287.0,29/10/2020,30/09/2020,54.6,27.1,-1.4,8.9,-16.8
2020-10-28,98.59,114.5,2.8,750.4301,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7146306.0,3271.03,76660.0,1.79,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,33.1,11.6,228.0,-43.0,-59.0,Advance Economic Indicators ,1.0,41.6,14.9,4.5,30.7,30.6,33.7,31.64565217391304,20.5,-3.9,37.0,59.6,25.2,19.4,17.8,17.5,1.6,-818.0,-775.0,37.4,44.2,34.1,-287.0,29/10/2020,30/09/2020,54.6,27.1,-1.4,8.9,-16.8
2020-10-29,98.58,126.5,2.81,750.4301,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7146306.0,3310.11,76660.0,1.81,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,,,,,,,,,,,,,,32.36282608695651,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,98.64,128.9,2.81,750.4301,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7146306.0,3269.96,76660.0,1.81,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,4.0,11.4,78.0,-100.0,69.0,Initial nowcast,90.0,21.7,8.5,7.8,0.8,2.3,1.9,33.08,14.0,1.8,2.2,23.8,9.5,20.1,4.1,19.5,7.7,-1111.0,-1011.0,-1.0,-0.4,-1.3,-9.0,28/01/2021,31/12/2020,22.6,1.9,6.5,16.4,-2.6
2020-11-02,98.57,131.1,2.81,750.4301,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7146306.0,3310.24,76660.0,1.82,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,4.0,12.5,100.0,-101.0,90.0,"ISM Manufacturing Index, Construction spending",87.0,24.1,9.2,7.8,1.4,3.0,2.8,32.111,14.5,0.7,3.4,27.0,10.4,20.8,4.1,20.2,8.1,-1112.0,-1011.0,-0.1,0.6,-0.4,-9.0,28/01/2021,31/12/2020,20.5,1.8,6.7,16.6,-2.4
2020-11-03,98.47,128.9,2.81,750.4301,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7146306.0,3369.16,76660.0,1.82,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,4.0,12.5,99.0,-101.0,89.0,M3-2 Manufacturing,86.0,24.0,9.1,7.8,1.4,3.0,2.7,31.788,14.4,0.7,3.3,26.8,10.3,20.7,4.1,20.1,8.1,-1112.0,-1011.0,-0.1,0.5,-0.4,-10.0,28/01/2021,31/12/2020,20.4,1.8,6.7,16.6,-2.5
2020-11-04,98.26,123.2,2.81,751.5096,39.4,1.39703767,0.21146609,142.8,7196.6,6.8,196.5,193.7,128.8,143.4,146.6,229.824,236.522272334483,7157479.0,3443.44,76660.0,1.72,-3132456.0,-0.29173845,4.2,332041.0,22045.644,20812.84,4.0,12.8,103.0,-98.0,93.0,"International trade, ISM Nonmanufacturing Index, Light vehicle sales",85.0,25.3,8.4,7.8,1.2,2.8,2.5,31.465,14.4,0.8,3.2,27.4,9.8,20.4,4.0,19.2,7.9,-1109.0,-1011.0,-0.4,0.5,-0.9,-10.0,28/01/2021,31/12/2020,19.3,1.7,5.4,12.2,-2.8
